path,git_status,classification,likely_originating_phase_or_project,uniqueness,tracked_modified_or_untracked,recommended_disposition,action_currently_authorized,notes
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/11_FINAL_ARCHIVE_LOCK/CL-EV-001_PUBLICATION_CONFORMANCE_LOCK.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/00_PRODUCTION_FRAME/CL-V_BATCH_PRODUCTION_BRIEF.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/00_PRODUCTION_FRAME/CL-V_ISSUE_MATRIX.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/00_PRODUCTION_FRAME/CL-V_NAMING_LOCK.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/00_PRODUCTION_FRAME/CL-V_SAFETY_AND_TRANSLATION_RULES.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/00_PRODUCTION_FRAME/CL-V_SOURCE_INTERPRETATION_RULES.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/01_SOURCE_ANCHORS/CL-049_SOURCE_ANCHOR_NOTES.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/01_SOURCE_ANCHORS/CL-050_SOURCE_ANCHOR_NOTES.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/01_SOURCE_ANCHORS/CL-051_SOURCE_ANCHOR_NOTES.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/01_SOURCE_ANCHORS/CL-052_SOURCE_ANCHOR_NOTES.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/01_SOURCE_ANCHORS/CL-053_SOURCE_ANCHOR_NOTES.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/01_SOURCE_ANCHORS/CL-054_SOURCE_ANCHOR_NOTES.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/01_SOURCE_ANCHORS/CL-055_SOURCE_ANCHOR_NOTES.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/01_SOURCE_ANCHORS/CL-056_SOURCE_ANCHOR_NOTES.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/01_SOURCE_ANCHORS/CL-057_SOURCE_ANCHOR_NOTES.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/01_SOURCE_ANCHORS/CL-058_SOURCE_ANCHOR_NOTES.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/01_SOURCE_ANCHORS/CL-059_SOURCE_ANCHOR_NOTES.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/01_SOURCE_ANCHORS/CL-060_SOURCE_ANCHOR_NOTES.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/01_SOURCE_ANCHORS/CL-V_PHASE1_SOURCE_ANCHOR_INDEX.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/02_ARTIFACT_SPECIFICATIONS/CL-049_ARTIFACT_SPECIFICATION_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/02_ARTIFACT_SPECIFICATIONS/CL-050_ARTIFACT_SPECIFICATION_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/02_ARTIFACT_SPECIFICATIONS/CL-051_ARTIFACT_SPECIFICATION_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/02_ARTIFACT_SPECIFICATIONS/CL-052_ARTIFACT_SPECIFICATION_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/02_ARTIFACT_SPECIFICATIONS/CL-053_ARTIFACT_SPECIFICATION_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/02_ARTIFACT_SPECIFICATIONS/CL-054_ARTIFACT_SPECIFICATION_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/02_ARTIFACT_SPECIFICATIONS/CL-055_ARTIFACT_SPECIFICATION_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/02_ARTIFACT_SPECIFICATIONS/CL-056_ARTIFACT_SPECIFICATION_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/02_ARTIFACT_SPECIFICATIONS/CL-057_ARTIFACT_SPECIFICATION_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/02_ARTIFACT_SPECIFICATIONS/CL-058_ARTIFACT_SPECIFICATION_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/02_ARTIFACT_SPECIFICATIONS/CL-059_ARTIFACT_SPECIFICATION_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/02_ARTIFACT_SPECIFICATIONS/CL-060_ARTIFACT_SPECIFICATION_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/03_SPEC_QC/CL-V_SPEC_LOCK_STATUS.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/03_SPEC_QC/CL-V_SPEC_PATCH_LOG.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/03_SPEC_QC/CL-V_SPEC_QC_CONSOLIDATED.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/03_SPEC_QC/CL-V_SPEC_QC_REPORT_BATCH_A.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/03_SPEC_QC/CL-V_SPEC_QC_REPORT_BATCH_B.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/03_SPEC_QC/CL-V_SPEC_QC_REPORT_BATCH_C.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/04_PROMPT_PACKETS/CL-049_PROMPT_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/04_PROMPT_PACKETS/CL-050_PROMPT_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/04_PROMPT_PACKETS/CL-051_PROMPT_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/04_PROMPT_PACKETS/CL-052_PROMPT_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/04_PROMPT_PACKETS/CL-053_PROMPT_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/04_PROMPT_PACKETS/CL-054_PROMPT_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/04_PROMPT_PACKETS/CL-055_PROMPT_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/04_PROMPT_PACKETS/CL-056_PROMPT_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/04_PROMPT_PACKETS/CL-057_PROMPT_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/04_PROMPT_PACKETS/CL-058_PROMPT_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/04_PROMPT_PACKETS/CL-059_PROMPT_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/04_PROMPT_PACKETS/CL-060_PROMPT_PACKET_v1.0.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/05_PROMPT_QC/CL-V_PROMPT_LOCK_STATUS.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/05_PROMPT_QC/CL-V_PROMPT_PATCH_LOG.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/05_PROMPT_QC/CL-V_PROMPT_QC_CONSOLIDATED.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/05_PROMPT_QC/CL-V_PROMPT_QC_REPORT_BATCH_A.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/05_PROMPT_QC/CL-V_PROMPT_QC_REPORT_BATCH_B.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/05_PROMPT_QC/CL-V_PROMPT_QC_REPORT_BATCH_C.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-050_RUN_SHEET_OVERLAY.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-051_RUN_SHEET_OVERLAY.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-052_RUN_SHEET_OVERLAY.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-053_RUN_SHEET_OVERLAY.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-054_RUN_SHEET_OVERLAY.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-055_RUN_SHEET_OVERLAY.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-056_RUN_SHEET_OVERLAY.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-057_RUN_SHEET_OVERLAY.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-058_RUN_SHEET_OVERLAY.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-059_RUN_SHEET_OVERLAY.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-060_RUN_SHEET_OVERLAY.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-V_ACTIVE_STATUS_SUMMARY.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,DUPLICATED_BASENAME_ELSEWHERE (2 other path(s)),untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-V_BATCH_A_RUN_SHEET.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-V_GENERATION_ORDER.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-V_GLOBAL_DOSSIER_ACCELERATION_PATCH.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-V_IMAGE_GATE_STATUS.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,DUPLICATED_BASENAME_ELSEWHERE (2 other path(s)),untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-V_PAGE_OUTPUT_MANIFEST.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,DUPLICATED_BASENAME_ELSEWHERE (2 other path(s)),untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-V_PAGE_OUTPUT_MANIFEST_TEMPLATE.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-V_STATUS_AND_TASK_QUEUE.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,DUPLICATED_BASENAME_ELSEWHERE (2 other path(s)),untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS/06_VISUAL_PRODUCTION_QUEUE/CL-V_VISUAL_NEGATIVE_CONSTRAINTS.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CRISIS_LITURGIES_V_DUAL_POWER_DOMESTICS,UNIQUE_BASENAME,untracked,PRESERVE,NO,Separate collection volume tree; untouched by CL-MIG-001.
